ts,SiO2_in,CaO_in,Moisture,Separator,Gypsum,LSF_est,Blaine_est,fCaO_est
2025-09-20 09:36:20.694508,14.236796215317591,43.36286841880737,1.4452744779213464,120.1661161925848,2.7506574880318104,100.04720921490825,341.2310161574966,0.0
2025-09-20 09:36:21.694508,13.5402878828831,41.73422146660282,1.289534106079361,121.79368071998309,3.159882756740931,98.40727925241451,347.62311856063263,0.0
2025-09-20 09:36:22.694508,14.774967202508769,43.040182159332545,1.404893110652929,128.90226375646202,2.9086501140390566,99.18886809298365,363.37656312233065,0.0
2025-09-20 09:36:23.694508,13.608373353831881,43.38360603840129,1.261324846291337,117.31296810548093,3.1592504264990864,102.4669229497738,334.61109166652426,0.0
2025-09-20 09:36:24.694508,13.838969241897162,43.58315295565636,1.1333659096602544,123.87312817637576,3.781374392526506,101.76352473001862,362.2579135192408,0.0
2025-09-20 09:36:25.694508,14.406758608684834,42.44611938061296,1.7035914104858718,121.52980012218919,2.7609266386468607,98.3206847049263,337.2918764476218,0.0
2025-09-20 09:36:26.694508,13.384567841783023,42.47276858008908,1.2407902614352144,126.47998835319895,2.847660518703135,99.88836607109361,357.798281085025,0.0
2025-09-20 09:36:27.694508,14.113729967302065,42.54071945977312,1.4642638224784033,122.88114359797812,3.0871555017632883,98.1828111540245,349.2442743205857,0.0
2025-09-20 09:36:28.694508,14.653571377141214,43.42913111991307,1.650578216298757,114.95759286356842,2.885840786987415,100.32777343805644,323.9877801737926,0.0
2025-09-20 09:36:29.694508,13.196258382719385,43.82710484393937,1.3770111794967914,111.38476985354384,2.0429970859932562,104.49218048354875,309.08926608283235,0.7233826862197484
2025-09-20 09:36:30.694508,14.092316929266152,42.67403191416672,1.3349668200508924,121.55630849833753,2.7099361786505303,98.49014494049383,339.54679352578256,0.0
2025-09-20 09:36:31.694508,14.129941397124211,43.72636985090164,1.5452476177334844,117.35774501049805,3.3436866211187524,101.03632635155535,334.4217105531608,0.0
2025-09-20 09:36:32.694508,14.390911435888656,43.098783847331674,1.7235867645454304,115.09843127024702,3.7187733754663235,99.48512771366694,330.63377010630575,0.0
2025-09-20 09:36:33.694508,13.381524644560958,42.90057137827005,1.2661369469827062,113.6621114773346,2.422690716231137,101.4664434594237,321.0865289251358,0.0
2025-09-20 09:36:34.694508,13.339771693457863,42.830892616145626,1.4699704335965122,120.80487748793578,2.4203588003845784,100.33077855657136,338.77661949455603,0.0
2025-09-20 09:36:35.694508,14.26097078280845,43.59728909168172,1.1535010810065345,127.53853849656683,3.0151169013586676,101.08478903206536,356.4063941223442,0.0
2025-09-20 09:36:36.694508,14.148492336616593,43.26046225342966,1.421359799263562,117.95663827146979,2.0,100.05895748331109,328.96140771465963,0.0
2025-09-20 09:36:37.694508,14.125246425172937,44.82066034211811,1.506840936907615,122.95135155537662,2.7775148985064364,104.6515725548619,345.0953067156942,0.8585248480911176
2025-09-20 09:36:38.694508,14.173224104748488,42.31822028560214,1.3290750716489868,119.48866824891203,2.1319789702243033,97.55015909376043,331.47579137603185,0.20008892531115427
2025-09-20 09:36:39.694508,13.659987639210755,43.41448136162398,1.4086016332349538,113.55308955448304,3.6845306499212325,102.10212962577553,328.24019654807495,0.18943043098656887
2025-09-20 09:36:40.694508,14.116126848580501,42.57663919215079,1.21835464633851,123.67405671755209,2.6153344228247977,98.63023687780714,349.38836429076537,0.0
2025-09-20 09:36:41.694508,14.146536236649341,42.304570410409085,1.5154157222762987,114.52653977986314,3.8264170931695136,97.49978329088351,334.90394195630523,0.16023152449203196
2025-09-20 09:36:42.694508,13.642824290986816,42.99130629037202,1.71113884977663,120.10813315296782,3.5567606767291693,100.72446212166987,347.0598978803707,0.0
2025-09-20 09:36:43.694508,14.932887255572378,43.10988198352563,1.2805712260459072,118.29239792497347,2.6768413511512916,97.43994379042515,336.03826883501256,0.19163691410533867
2025-09-20 09:36:44.694508,14.236916460455895,45.334538844048076,1.3754656466895234,124.46538717282846,2.464020181576961,105.08296690315592,349.0960903598357,0.8998493672439417
2025-09-20 09:36:45.694508,13.404348251398675,42.852683347453436,1.6005092492908364,114.70924503764657,2.9032271254162056,100.99171240099857,324.0062760501199,0.0
2025-09-20 09:36:46.694508,14.328276804316914,42.09585701641225,1.7424181438645472,121.9543495390098,2.9476766878708984,96.19721154288085,342.73462599112435,0.5206538905621438
2025-09-20 09:36:47.694508,13.512659164886339,43.21840857399551,1.2013620375582137,115.8010129632565,3.173073471976201,100.2351346786634,331.5030527906531,0.0
2025-09-20 09:36:48.694508,14.393542301871227,41.34028796996291,1.4662430525168102,117.44447393835607,2.6117283552349106,93.89395166125823,331.6874460611378,1.4398690347820526
2025-09-20 09:36:49.694508,14.579297789503702,42.92643457391659,1.556626164463905,110.0,3.3731974367611013,99.32105513353424,319.11462200401894,0.0
2025-09-20 09:36:50.694508,13.589658840824145,43.01282022583613,1.4795887218742303,130.0,3.13266402749995,100.81435337656067,368.56698639365476,0.0
2025-09-20 09:36:51.694508,14.48168806462216,43.63568030635617,1.0046415866245826,122.75278466413116,2.829802421642068,100.35959193964251,349.8822555497401,0.0
2025-09-20 09:36:52.694508,14.20639046346825,43.77889779954228,1.6002180018617544,116.16326257030917,2.6439796722909885,102.0070409397526,322.8923441574962,0.02824742565128296
2025-09-20 09:36:53.694508,14.411030079997245,42.59714430487383,1.8038672702181289,114.37672155833503,2.907557508450657,97.96857576095553,326.1995828903613,0.044254698622752865
2025-09-20 09:36:54.694508,14.948396491326974,42.87950878829605,1.5233323502339007,117.52175623560329,2.5915493740862154,97.93620993801954,331.5049444942323,0.0
2025-09-20 09:36:55.694508,13.877305941998564,42.38710333551146,1.2937787893411472,123.58439767409726,3.029219347441794,98.72602413024316,349.5458439465844,0.0
2025-09-20 09:36:56.694508,13.623131917821254,42.09754995615384,1.3973745507271433,110.53957537207538,3.042719342609955,98.26211134436561,317.98884463571153,0.0
2025-09-20 09:36:57.694508,13.555242785187238,43.247915823504506,1.8539826135311186,119.29207790352831,3.13085364173817,101.65637693033135,337.52147896538145,0.0
2025-09-20 09:36:58.694508,13.592094857517282,41.98113156112272,1.6819925081721117,128.85320936231338,3.883121204835927,98.65526979848231,371.2863842705445,0.0
2025-09-20 09:36:59.694508,13.961449145292947,42.66829847954251,1.628005323676866,114.33026832016098,2.933777640150214,99.15539459976188,323.7806278221105,0.0
2025-09-20 09:37:00.694508,14.170575987408322,42.20386083208061,1.5712825167068751,120.40192519381827,3.5022989335622414,97.43822231880758,346.6292442189719,0.20957553184823413
2025-09-20 09:37:01.694508,14.13834539966501,43.43974654903221,1.3677725775618055,130.0,3.114793698487851,100.65141936925077,366.94368470638824,0.0
2025-09-20 09:37:02.694508,14.413591624518013,44.44114407941319,1.4598857638688463,123.16075814845387,2.880877849050773,101.62672068310408,346.0468572353075,0.0
2025-09-20 09:37:03.694508,14.006500945938953,41.958729613757335,1.4844154528642968,120.62961910242727,2.940420365024383,97.52535191576989,341.43644663179464,0.20822762320137977
